code,title,va_code,node_code,match_type,token,range_size,mapping_note,icd10_crosswalk,curated_icd10_bucket,own_icd10_bucket
1B11.Y,Other tuberculosis of nervous system,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A17.9,vas_01_99,vas_01_99
1B11.Z,"Tuberculosis of the nervous system, unspecified",VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A17.9,vas_01_99,vas_01_99
1B12,Tuberculosis of other systems or organs,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A18,vas_01_99,vas_01_99
1B12.0,Tuberculosis of heart,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A18,vas_01_99,vas_01_99
1B12.1,Tuberculosis of eye,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A18.5,vas_01_99,vas_01_99
1B12.2,Tuberculosis of ear,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A18.6,vas_01_99,vas_01_99
1B12.3,Tuberculosis of endocrine glands,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A18,vas_01_99,vas_01_99
1B12.4,Tuberculosis of the musculoskeletal system,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A18,vas_01_99,vas_01_99
1B12.40,Tuberculosis of bones or joints,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,M90.0,vas_98,vas_98
1B12.41,Tuberculous myositis,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A18,vas_01_99,vas_01_99
1B12.4Y,Tuberculosis of other specified part of the musculoskeletal system,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A18,vas_01_99,vas_01_99
1B12.4Z,"Tuberculosis of the musculoskeletal system, unspecified",VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A18,vas_01_99,vas_01_99
1B12.5,Tuberculosis of the genitourinary system,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A18.1,vas_01_99,vas_01_99
1B12.6,Tuberculous peripheral lymphadenopathy,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A18.2,vas_01_99,vas_01_99
1B12.7,Tuberculosis of the digestive system,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,K93.0,vas_98,vas_98
1B12.8,Cutaneous tuberculosis,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A18.4,vas_01_99,vas_01_99
1B12.Y,Tuberculosis of other specified organ or site,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A18.8,vas_01_99,vas_01_99
1B13,Miliary tuberculosis,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A19,vas_01_99,vas_01_99
1B13.0,Acute miliary tuberculosis of a single specified site,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A19.0,vas_01_99,vas_01_99
1B13.1,Acute miliary tuberculosis of multiple sites,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A19.1,vas_01_99,vas_01_99
1B13.2,"Acute miliary tuberculosis, unspecified site",VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A19,vas_01_99,vas_01_99
1B13.Y,Other specified miliary tuberculosis,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A19.8,vas_01_99,vas_01_99
1B13.Z,"Miliary tuberculosis, unspecified",VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A19,vas_01_99,vas_01_99
1B14,Latent tuberculosis,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,Z22.7,,
1B1Y,Other specified tuberculosis,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A15-A19,multiple:vas_01_09|vas_01_99,multiple:vas_01_09|vas_01_99
1B1Z,"Tuberculosis, unspecified",VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A15-A19,multiple:vas_01_09|vas_01_99,multiple:vas_01_09|vas_01_99
1B20,Leprosy,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A30,vas_01_99,vas_01_99
1B20.0,Paucibacillary leprosy,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A30,vas_01_99,vas_01_99
1B20.1,Multibacillary leprosy,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A30,vas_01_99,vas_01_99
1B20.2,Leprosy reactions,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A30,vas_01_99,vas_01_99
1B20.20,Type I leprosy reaction,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A30,vas_01_99,vas_01_99
1B20.21,Type II leprosy reaction,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A30,vas_01_99,vas_01_99
1B20.3,Complications of leprosy,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A30,vas_01_99,vas_01_99
1B20.Z,"Leprosy, unspecified",VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A30,vas_01_99,vas_01_99
1B21,Infections due to non-tuberculous mycobacteria,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A31,vas_01_99,vas_01_99
1B21.0,Pulmonary infection due to non-tuberculous mycobacterium,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A31.0,vas_01_99,vas_01_99
1B21.1,Non-tuberculous mycobacterial lymphadenitis,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A31,vas_01_99,vas_01_99
1B21.2,Cutaneous non-tuberculous mycobacterial infection,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A31,vas_01_99,vas_01_99
1B21.20,Mycobacterium ulcerans infection,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A31,vas_01_99,vas_01_99
1B21.2Y,Cutaneous infection due to other specified non-tuberculous mycobacteria,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A31,vas_01_99,vas_01_99
1B21.2Z,Cutaneous infection due to unspecified non-tuberculous mycobacteria,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A31,vas_01_99,vas_01_99
1B21.3,Disseminated non-tuberculous mycobacterial infection,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A31,vas_01_99,vas_01_99
1B21.4,Gastrointestinal non-tuberculous mycobacterial infection,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A31,vas_01_99,vas_01_99
1B21.Y,Non-tuberculous mycobacterial infection of other specified site,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A31.8,vas_01_99,vas_01_99
1B21.Z,Non-tuberculous mycobacterial infection of unspecified site,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A31,vas_01_99,vas_01_99
1B2Y,Other specified mycobacterial diseases,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,I,,
1B2Z,"Mycobacterial diseases, unspecified",VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,I,,
1B40,Acute rheumatic fever without mention of heart involvement,VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I00,vas_04_99,vas_04_99
1B40.0,"Rheumatic arthritis, acute or subacute",VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I00,vas_04_99,vas_04_99
1B40.Y,Other specified acute rheumatic fever without mention of heart involvement,VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I00,vas_04_99,vas_04_99
1B40.Z,"Acute rheumatic fever without mention of heart involvement, unspecified",VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I00,vas_04_99,vas_04_99
1B41,Acute rheumatic fever with heart involvement,VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I01,vas_04_99,vas_04_99
1B41.0,Acute rheumatic pericarditis,VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I01.0,vas_04_99,vas_04_99
1B41.1,Acute rheumatic endocarditis,VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I01.1,vas_04_99,vas_04_99
1B41.10,Rheumatic aortitis,VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I01.1,vas_04_99,vas_04_99
1B41.1Y,Other specified acute rheumatic endocarditis,VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I01.1,vas_04_99,vas_04_99
1B41.1Z,"Acute rheumatic endocarditis, unspecified",VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I01.1,vas_04_99,vas_04_99
1B41.2,Acute rheumatic myocarditis,VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I01.2,vas_04_99,vas_04_99
1B41.Y,Other acute rheumatic heart disease,VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I01.8,vas_04_99,vas_04_99
1B41.Z,"Acute rheumatic heart disease, unspecified",VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I01,vas_04_99,vas_04_99
1B42,Rheumatic chorea,VAs-04.99,vas_04_99,range,1B40-1B42,14,ICD-11 2026-01 range 1B40-1B42,I02,vas_04_99,vas_04_99
1B50,Scarlet fever,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,A38,vas_01_99,vas_01_99
1B51,Streptococcal pharyngitis,VAs-01.99,vas_01_99,range,1B11-1B51,68,ICD-11 2026-01 range 1B11-1B51,J02.0,vas_01_02,vas_01_02
1B53,Meningitis due to Streptococcus,VAs-01.07,vas_01_07,range,1B53-1B54,2,ICD-11 2026-01 range 1B53-1B54,G00.2,vas_01_07,vas_01_07
1B54,Meningitis due to Staphylococcus,VAs-01.07,vas_01_07,range,1B53-1B54,2,ICD-11 2026-01 range 1B53-1B54,G00.3,vas_01_07,vas_01_07
1B5Y,Other specified staphylococcal or streptococcal diseases,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,I,,
1B5Z,"Staphylococcal or streptococcal diseases, unspecified",VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,I,,
1B70,"Bacterial cellulitis, erysipelas or lymphangitis",VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,No Mapping,,
1B70.0,Erysipelas,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A46,vas_01_99,vas_01_99
1B70.00,Erysipelas of face,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A46,vas_01_99,vas_01_99
1B70.01,Erysipelas of external ear,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A46,vas_01_99,vas_01_99
1B70.02,Erysipelas of lower limb,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A46,vas_01_99,vas_01_99
1B70.0Y,Erysipelas of other specified site,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A46,vas_01_99,vas_01_99
1B70.0Z,"Erysipelas, unspecified",VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A46,vas_01_99,vas_01_99
1B70.1,Streptococcal cellulitis of skin,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,L03,vas_98,vas_98
1B70.2,Staphylococcal cellulitis of skin,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,L03,vas_98,vas_98
1B70.3,Ascending bacterial lymphangitis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,No Mapping,,
1B70.Y,Bacterial cellulitis or lymphangitis due to other specified bacterium,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,No Mapping,,
1B70.Z,Bacterial cellulitis or lymphangitis due to unspecified bacterium,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,No Mapping,,
1B71,Necrotising fasciitis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,M72.6,vas_98,vas_98
1B71.0,Streptococcal necrotising fasciitis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,M72.6,vas_98,vas_98
1B71.1,Polymicrobial necrotising fasciitis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,M72.6,vas_98,vas_98
1B71.2,Neonatal necrotising fasciitis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,M72.6,vas_98,vas_98
1B71.Y,Necrotising fasciitis due to other specified bacterial infection,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,M72.6,vas_98,vas_98
1B71.Z,"Necrotising fasciitis, unspecified",VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,M72.6,vas_98,vas_98
1B72,Impetigo,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,L01,vas_98,vas_98
1B72.0,Bullous impetigo,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,L01,vas_98,vas_98
1B72.1,Non-bullous impetigo,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,L01,vas_98,vas_98
1B72.2,Secondary impetiginisation of the skin,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,L01.1,vas_98,vas_98
1B72.Y,Other specified impetigo,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,L01,vas_98,vas_98
1B72.Z,"Impetigo, unspecified",VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,L01,vas_98,vas_98
1B73,Ecthyma,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,B08.0,vas_01_99,vas_01_99
1B73.0,Streptococcal ecthyma,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,B08.0,vas_01_99,vas_01_99
1B73.1,Staphylococcal ecthyma,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,B08.0,vas_01_99,vas_01_99
1B73.2,Ecthyma gangrenosum,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,B08.0,vas_01_99,vas_01_99
1B73.Y,Other specified ecthyma,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,B08.0,vas_01_99,vas_01_99
1B73.Z,"Ecthyma, unspecified",VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,B08.0,vas_01_99,vas_01_99
1B74,Superficial bacterial folliculitis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,No Mapping,,
1B74.0,Staphylococcus aureus superficial folliculitis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,No Mapping,,
1B74.Y,Superficial bacterial folliculitis due to other specified organism,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,No Mapping,,
1B74.Z,Superficial bacterial folliculitis due to unspecified organism,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,No Mapping,,
1B75,Deep bacterial folliculitis or pyogenic abscess of the skin,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,No Mapping,,
1B75.0,Furuncle,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,L02,vas_98,vas_98
1B75.1,Carbuncle,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,L02,vas_98,vas_98
1B75.2,Furunculosis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,L02,vas_98,vas_98
1B75.3,Pyogenic abscess of the skin,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,L02,vas_98,vas_98
1B75.4,Chronic deep bacterial folliculitis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,No Mapping,,
1B75.Z,"Deep bacterial folliculitis or pyogenic abscess of the skin, unspecified",VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,No Mapping,,
1B7Y,Other specified pyogenic bacterial infection of skin or subcutaneous tissue,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,No Mapping,,
1B7Z,"Pyogenic bacterial infection of skin or subcutaneous tissue, unspecified",VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,No Mapping,,
1B90,Rat-bite fevers,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A25,vas_01_99,vas_01_99
1B90.0,Spirillosis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A25.0,vas_01_99,vas_01_99
1B90.1,Streptobacillosis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A25.1,vas_01_99,vas_01_99
1B90.Y,Other specified rat-bite fevers,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,,,
1B90.Z,"Rat-bite fevers, unspecified",VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,,,
1B91,Leptospirosis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A27,vas_01_99,vas_01_99
1B92,Glanders,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A24.0,vas_01_99,vas_01_99
1B93,Plague,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A20,vas_01_99,vas_01_99
1B93.0,Bubonic plague,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A20.0,vas_01_99,vas_01_99
1B93.1,Cellulocutaneous plague,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A20.1,vas_01_99,vas_01_99
1B93.2,Pneumonic plague,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A20.2,vas_01_99,vas_01_99
1B93.3,Plague meningitis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A20.3,vas_01_99,vas_01_99
1B93.Y,Other specified plague,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A20.8,vas_01_99,vas_01_99
1B93.Z,"Plague, unspecified",VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A20,vas_01_99,vas_01_99
1B94,Tularaemia,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A21,vas_01_99,vas_01_99
1B94.0,Ulceroglandular tularaemia,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A21.0,vas_01_99,vas_01_99
1B94.Y,Other specified tularaemia,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A21.8,vas_01_99,vas_01_99
1B94.Z,"Tularaemia, unspecified",VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A21,vas_01_99,vas_01_99
1B95,Brucellosis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A23,vas_01_99,vas_01_99
1B96,Erysipeloid,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A26,vas_01_99,vas_01_99
1B97,Anthrax,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A22,vas_01_99,vas_01_99
1B98,Cat-scratch disease,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A28.1,vas_01_99,vas_01_99
1B99,Pasteurellosis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A28.0,vas_01_99,vas_01_99
1B9A,Extraintestinal yersiniosis,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A28.2,vas_01_99,vas_01_99
1B9Z,Unspecified zoonotic bacterial disease,VAs-01.99,vas_01_99,range,1B5Y-1B9Z,70,ICD-11 2026-01 range 1B5Y-1B9Z,A28.8,vas_01_99,vas_01_99
1C10,Actinomycosis,VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A42,vas_01_99,vas_01_99
1C10.0,Pulmonary actinomycosis,VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A42.0,vas_01_99,vas_01_99
1C10.1,Abdominal actinomycosis,VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A42.1,vas_01_99,vas_01_99
1C10.2,Cervicofacial actinomycosis,VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A42.2,vas_01_99,vas_01_99
1C10.3,Primary cutaneous actinomycosis,VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A42,vas_01_99,vas_01_99
1C10.Y,Other specified forms of actinomycosis,VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A42.8,vas_01_99,vas_01_99
1C10.Z,"Actinomycosis, unspecified",VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A42,vas_01_99,vas_01_99
1C11,Bartonellosis,VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A44,vas_01_99,vas_01_99
1C11.0,Carrion disease,VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A44,vas_01_99,vas_01_99
1C11.00,Oroya fever,VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A44.0,vas_01_99,vas_01_99
1C11.01,Verruga peruana,VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A44.1,vas_01_99,vas_01_99
1C11.0Z,"Carrion disease, unspecified",VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,,,
1C11.1,Trench fever,VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A79.0,vas_01_99,vas_01_99
1C11.Y,Other forms of bartonellosis,VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A44.8,vas_01_99,vas_01_99
1C11.Z,"Bartonellosis, unspecified",VAs-01.99,vas_01_99,range,1C10-1C11.Y,15,ICD-11 2026-01 range 1C10-1C11.Y,A44,vas_01_99,vas_01_99
1C12,Whooping cough,VAs-01.10,vas_01_10,range,1C12,5,ICD-11 2026-01 range 1C12,A37,vas_01_10,vas_01_10
1C12.0,Whooping cough due to Bordetella pertussis,VAs-01.10,vas_01_10,range,1C12,5,ICD-11 2026-01 range 1C12,A37.0,vas_01_10,vas_01_10
1C12.1,Whooping cough due to Bordetella parapertussis,VAs-01.10,vas_01_10,range,1C12,5,ICD-11 2026-01 range 1C12,A37.1,vas_01_10,vas_01_10
1C12.Y,Other specified whooping cough,VAs-01.10,vas_01_10,range,1C12,5,ICD-11 2026-01 range 1C12,A37.8,vas_01_10,vas_01_10
1C12.Z,"Whooping cough, unspecified",VAs-01.10,vas_01_10,range,1C12,5,ICD-11 2026-01 range 1C12,A37,vas_01_10,vas_01_10
1C13,Tetanus,VAs-01.08,vas_01_08,range,1C13-1C14,2,ICD-11 2026-01 range 1C13-1C14,A35,vas_01_08,vas_01_08
1C14,Obstetrical tetanus,VAs-01.08,vas_01_08,range,1C13-1C14,2,ICD-11 2026-01 range 1C13-1C14,A34,vas_01_08,vas_01_08
1C15,Tetanus neonatorum,VAs-10.05,vas_10_05,range,1C15,1,ICD-11 2026-01 range 1C15,A33,vas_10_05,vas_10_05
